15732	0.6588
15736	0.8070
15750	0.7671
15755	0.8985
15767	0.8834
15770	0.9008
15775	0.8271
15776	0.6205
15782	0.8632
15788	0.9022
15789	0.8537
15790	0.7717
15791	0.6369
15793	0.7717
15798	0.8516
15799	0.7043
15801	0.6504
15811	0.8999
15816	0.6113
15818	0.6369
15825	0.8655
15827	0.6249
15838	0.6369
15839	0.7430
15841	0.6588
15848	0.7063
15851	0.8360
15852	0.7212
15868	0.6019
15893	0.7906
15894	0.7248
15915	0.6761
15995	0.8687
16007	0.8318
16009	0.8957
16063	0.7170
16101	0.8349
16108	0.6537
16121	0.7841
16123	0.8402
16130	0.8807
16133	0.8399
16135	0.6369
16138	0.6249
16140	0.7269
16141	0.6249
16142	0.8481
16146	0.6369
16147	0.6369
16177	0.6591
16188	0.7633
16197	0.6369
16198	0.7355
16237	0.8462
16245	0.6810
16250	0.6249
16259	0.7785
16265	0.9772
16345	0.6651
16351	0.6041
16365	0.6103
16386	0.6808
16418	0.6636
16499	0.6395
16500	0.6266
16514	0.7298
16527	0.6796
16530	0.6587
16540	0.7651
16547	0.7452
16550	0.6833
16553	0.6950
16558	0.7067
16592	0.8125
16615	0.6146
16620	0.7267
16630	0.7017
16647	0.6018
16678	0.6703
16680	0.6952
16695	0.7407
16698	0.6512
16722	0.6129
16730	0.6009
16740	0.6772
16743	0.6465
16745	0.6467
16748	0.6750
16755	0.8419
16757	0.6289
16761	0.7484
16770	0.6422
16772	0.7159
16773	0.9551
16774	0.6020
16777	0.8106
16782	0.7006
16788	0.9828
16804	0.6027
16807	0.6318
16812	0.6242
16818	0.6489
16819	0.7068
16823	0.7610
16824	0.7173
16825	0.7181
16830	0.8607
16833	0.6537
16836	0.6876
16838	0.6009
16845	0.6057
16850	0.7173
16856	0.6096
16858	0.7009
16860	0.6015
16864	0.6756
16868	0.6445
16871	0.6369
16872	0.6394
16876	0.8655
16888	0.6369
16891	0.6775
16897	0.6368
16903	0.7845
16904	0.6075
16905	0.9412
16906	0.6540
16919	0.8789
16921	0.7351
16927	0.7222
16940	0.6872
16942	0.7261
16943	0.8805
16953	0.6050
16958	0.7449
16963	0.7274
16964	0.6123
16977	0.6843
16979	0.8442
16998	0.7269
17004	0.6249
17009	0.7054
17014	0.8880
17016	0.7778
17020	0.6187
17021	0.6339
17022	0.6048
17028	0.6369
17039	0.6908
17048	0.6974
17070	0.6565
17081	0.7814
17086	0.6500
17089	0.8321
17115	0.7712
17118	0.6825
17129	0.6249
17130	0.7010
17131	0.6249
17132	0.9208
17133	0.7783
17147	0.6647
17157	0.9025
17161	0.7708
17165	0.7727
17167	0.6309
17168	0.6159
17190	0.8103
17210	0.6950
17216	0.6696
17219	0.6361
17234	0.8658
17241	0.8718
17242	0.8687
17243	0.6696
17247	0.6249
17261	0.6381
17264	0.7678
17266	0.8005
17270	0.7717
17272	0.9892
17326	0.6617
17332	0.6191
17333	0.7339
17335	0.6493
17337	0.6020
17341	0.7361
17357	0.7655
17358	0.8350
17370	0.6124
17385	0.7117
17388	0.6089
17393	0.6631
17396	0.6369
17399	0.7990
17410	0.7006
17416	0.8921
17423	0.6626
17433	0.6031
17435	0.6626
17449	0.8309
17453	0.6115
17470	0.6473
17471	0.6124
17472	0.6533
17473	0.8979
17481	0.8070
17486	0.6422
17487	0.6162
17492	0.7013
17499	0.7541
17523	0.7614
17533	0.6709
17536	0.6422
17577	0.6267
17597	0.7149
17604	0.6465
17606	0.6512
17621	0.9201
17659	0.7437
17692	0.7617
17718	0.7654
17721	0.6904
17754	0.9529
17779	0.7050
17798	0.7823
17814	0.8612
17815	0.6106
17839	0.6747
17858	0.6685
17949	0.6753
17959	0.9364
17960	0.8957
17964	0.6233
17987	0.6198
17990	0.6847
18003	0.6225
18011	0.6055
18017	0.8481
18021	0.7119
18023	0.8750
18025	0.7430
18028	0.8519
18029	0.6644
18030	0.7934
18034	0.7870
18058	0.7321
18092	0.6797
18098	0.9512
18109	0.6576
18134	0.6423
18137	0.7901
18143	0.7558
18144	0.7079
18190	0.8613
18213	0.6230
18215	0.6448
18219	0.7608
18235	0.7498
18246	0.9300
18248	0.6249
18296	0.7753
18303	0.9136
18313	0.6019
18337	0.6837
18339	0.6860
18354	0.8025
18383	0.7221
18410	0.7204
18412	0.6397
18414	0.7025
18421	0.7575
18422	0.9250
18429	0.6642
18432	0.6226
18433	0.6247
18435	0.6182
18442	0.9952
18449	0.6367
18453	0.6236
18460	0.6074
18471	0.7365
18472	0.8445
18476	0.6473
18478	0.6309
18483	0.6309
18484	0.7461
18488	0.7200
18496	0.7529
18508	0.6979
18509	0.6289
18516	0.6369
18527	0.6974
18535	0.7709
18540	0.6059
18543	0.6309
18545	0.6083
18554	0.6593
18555	0.6225
18557	0.6247
18566	0.6343
18568	0.6427
18571	0.7634
18580	0.6276
18581	0.6173
18586	0.6240
18587	0.7717
18590	0.8087
18592	0.7268
18594	0.9157
18595	0.7737
18596	0.6405
18599	0.7685
18602	0.6045
18608	0.8316
18618	0.6369
18620	0.9386
18621	0.8658
18633	0.8360
18643	0.8979
18656	0.7832
18674	0.6247
18679	0.8020
18694	0.8740
18697	0.7137
18699	0.6532
18705	0.6278
18711	0.7959
18720	0.7076
18726	0.6014
18736	0.6503
18749	0.6651
18757	0.8360
18766	0.7579
18772	0.7777
18773	0.9098
18774	0.8588
18776	0.7715
18781	0.6705
18784	0.7326
18787	0.9274
18788	0.8074
18790	0.6752
18794	0.7214
18795	0.7252
18799	0.6588
18801	0.7160
18804	0.8271
18805	0.7783
18809	0.8625
18810	0.9485
18811	0.8439
18813	0.6693
18814	0.7906
