,reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,Sentiment
0,A13M2OZU0IWFY8,738920762,Amazon Customer shell2128,"[8, 11]","This dvd does not keep my son's attention as well as other dvds out there (Baby Einstein, Richard Scary), but he does love the musical numbers & will dance with them. Obviously, the educational value is high, but I would have expected better from Sesame Street.",3,Sesame Street - 123 Count With Me,1056412800,"06 24, 2003",0.7074
1,AV8XGOASY1KVM,738920762,AMM agawammommy,"[0, 0]","You have to love Sesame Street-they consistently produce material that is child-friendly and educational. The songs are catchy and it is a great tool for teaching numbers. I did not give the video five stars because I think Benny is annoying, but that is just my opinion.",4,Sesame Street Does It Again,1197504000,"12 13, 2007",0.3491
2,A1E9N5FK21NDTD,738920762,APIMom1999 wolfsky,"[21, 24]","We love this DVD. My son enjoys and asks for it frequently. Highly recommend...my son loves to count things now!HOWEVER, I do have just one small complaint. The chapters are not clean...if you go to the chapter on the number 3 you get the tail end of 2; chapter 5 closes with the beginning of the next number. This is annoying...especially when you want to go to a number and you have to sit thru the end of the previous chapter and all the while La Petite Prince is chanting 3 3 3 3 3 3 3.I have noticed that the SS DVD's (like Follow that Bird for example) don't have logical clean chapters....why? It doesn't seem like rocket science to me...",4,Excellent teaching tool ... but,1026777600,"07 16, 2002",0.2844
3,A3NHENEIL4PM0L,738920762,B. Israel,"[1, 2]","My son loves this DVD. He is 11 months old and can't get enough of this program. Even my 2 year old nephew can't get enough of it. It's all Ernie so if you child doesn't care for Ernie, they may not sit and watch it. It such a cute program with Benny the Bunny. What a jokester! I think any kid would love it but again, it's all Ernie.",5,Sesame Street - 123 Count with Me,1098144000,"10 19, 2004",0.2064
4,A2GF2LVFZ9FL9E,738920762,Corisa M. Colonnello,"[0, 0]",This is a pretty entertaining video as far as the Sesame Videos go. I don't mind watching this one with my son. Good songs and enough action to keep him entertained.,4,Pretty funny.....,1230076800,"12 24, 2008",0.4692
5,A13P748VEORSR,738920762,C. Ramdeen AGAPE LOVE,"[0, 0]",Awesome movie and condition of dvd. I will buy another copy as the condition was good and my grand daughter loves it.,5,Thanks.,1395619200,"03 24, 2014",0.7437
6,A3CN9CCJUNIPKT,738920762,DJ Joe Sixpack,"[2, 4]","I wish CTV would consider reissuing Sesame Street as a chronological series, starting with Season One, and working their way to the present... I would love to see the old episodes as they were originally broadcast, not with a few select bits chopped up into the new, modern mix. The old shows were so wonderful... plus that awful, whiny Elmo was nowhere to be seen! Anyway, that's my wish as a Sesame Street kid who now has a kid of my own... PS - yay, Ernie!",5,A humble suggestion...,1146096000,"04 27, 2006",0.5634
7,A32CB724QMK245,738920762,Edyta Kaczmarczyk,"[1, 2]",I am a mother of a 10 month old. She started watching this when she was 8 months old and just simply loves it. I can put her infront of the TV turn it on and a lot of times she will sit and watch the whole DVD! As you know for a 10 month old that is unusually! But she loves it that much! I have a Nephew that is 2 years old and he just loves it as well! I recommend any parent out there that wants a educational fun Video/DVD for there child ages 6 months- 6 years this one is GREAT!!!!,5,Great for all ages,989884800,"05 15, 2001",0.3693
8,A1DQ3KRA6AD4KI,738920762,erica2,"[0, 0]","Our two-and-a-half year old really got into this, but didn't like learning about numbers at all, except for one little sequence that show 2 girls playing with a dollhouse. the two dvds are actually quite different: this one features elmo and ernie and feels very much geared toward children while learning about numbers actually seems like they were trying to entertain children and adults at the same time by adopting a mock talk show format where big bird is supposed to be some kind of jay leno standup. plus there is a lot of The Count in that LAN, and our toddler didn't like him at all! Much better choice, I think, for toddlers. Only weakness is that they give short shrift or even skip over certain numbers between 1-20. Some kind of brainless editing decision by somebody who didn't get enought sleep, no doubt.",4,better than learning about numbers,1202860800,"02 13, 2008",0.0547
9,A330IA5D5LQCG2,738920762,fleajuice,"[0, 0]","My four-year old son just asked if he could watch this for the 3rd time in a row this evening. The little story line (Ernie is learning the routine in the Furry Arms, the local hotel) is entertaining for little kids-- as are the characters. Some are over-the-top, but with little kids, they *have* to be so the kids recognizee they're obnoxious.For kids who avoid counting, this is a good way to sneak it in. They don't realize it's &quot;good for them&quot;!",4,4-Year Old Just Asked to Watch for 3rd Time Today,984182400,"03 10, 2001",0.1755
