,reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,Sentiment
0,A2E1EFNIZL2FVA,738920525,&#9899; RIZZO &#9899;,"[25, 25]","If anything, this 1999 Kickboxing Workout is a refreshing change from the usual aerobics. Working out to exercise video tapes takes commitment with alternative workouts. She teamed up with martial arts expert Keith Cooke, and five-time grand champion at U.S. World and U.S. Open Karate Tournaments and a member of the Black Belt Hall of Fame.This isn't difficult, and with some practice and repetition, And the setting ISN'T your typical aerobic workout room, immediately, you will get the feel of a boxing atmosphere.Kathy starts out with a 10 minute warm-up, and then a 25-minute punching, jabbing, hooking, kicking, squating, stance, bobbing, weaving, and uppercuts all culminating to a high-adrenaline, workout. She will give a quick demo on the move, start out slow, then up the tempo. On the first try, you won't keep up much, but some moves will be easy to follow.After the 25 minute workout, a Buns and Thigh Kicking Drill is to strengthen the areas, you will use the aid of a chair to master the kicks, building strength, coordination, balance, etc. You will learn the moves. It is safe, effective, energetic, and fun!!! .....MzRizz.",5,High-adrenaline physical Kickboxing Workout!!,1012176000,"01 28, 2002",0.3805
1,A3B1UAWVJX3I7B,738920525,A. Kodadek Alicia,"[4, 4]","This kickboxing workout is wonderful! It is very fast-paced, but yet it is easy to learn if you are new to kickboxing. It is really the type that you can do at your own pace. I have done Tae Bo before, and although it was a good workout, I found Billy Blanks EXTREMELY annoying. I hated the way he &quot;preached&quot; throughout the entire workout. This video is much more of what I am used to in an exercise video. It is well worth the money, especially since the DVD version that I have comes with a 45 minute version and a 60 minute version (I don't know if the VHS tape comes with both versions). This is great to switch up your workouts. This workout is very similar to TaeBo and I would recommed it highly to anyone who likes that type of workout. It is also good for people who like Kathy Smith and want to try a new workout.",5,So much better than Tae Bo!,1024272000,"06 17, 2002",0.2555
2,A2SAVTYOEBSNPF,738920525,Alyce In Wonderland The Looking Glass,"[3, 3]","Important Note for Beginners:If you have been working out regularly, and want to get into kickboxing aerobics, start here with Kathy Smith and Keith Cooke. If you are totally out of shape, start with something easier that will help you build some strength and endurance before you get into this DVD. I'd suggest starting withExtreme Makeover Fitness - Weight Loss Workout for Beginners.**This is a kickboxing AEROBICS video. It is meant to give you a workout that is based upon kickboxing. It's not intended to teach you how to do professional kickboxing. If you want a fun and challenging workout, kickboxing aerobics is a great choice.**I'm in great shape because of kickboxing aerobics. It's one of the few cardio exercises that really works the whole body at once. It's also empowering and fun.Few kickboxing aerobic DVDs teach you proper form. This one does. Keith Cooke is a professional with multiple titles, who teaches real kickboxing classes. He is given a side window on your screen throughout the workout. He teaches you proper footing, form and how to execute the drills safely. Kathy Smith does the main aerobics instruction. She offers a few alterations for beginners. She also helps Cooke keep the instruction going at times when he gets too quiet. As a team, these two give you all you need to get started and to practice drills that will help you keep proper form.WHO TO WATCH:BEGINNERS:Watch Kathy Smith. (Watch Keith Cooke when he is given the side windows. He is going to teach you how to execute the punches and kicks properly.) Kathy Smith will show you easier alterations to some of the tougher moves.INTERMEDIATES:Watch Keith Cooke or the female behind him, to the left. (She is introduced as Murmur, dressed in black and white.) Keith and Murmur have almost identical form. While the rest of the instructors tend to be a bit dancy, these two are no- nonsense boxers. They have a lot of energy and tons of power behind their kicks and punches. Keeping up with Keith's speed will make you sweat, no matter how in shape you are.I don't suggest following the third main instructor (Kelly Roberts). She tends to throw her body awkwardly off balance while kicking and punching. She's very showy and doesn't really follow Keith's suggestions for form.HOW TO ADD MORE CHALLENGE:Use weighted gloves and ankle weights. I useAltus Athletic AWK-PK Pink Walk Kit. While I hate pink, this set of gloves and ankle weights is mostly black with pink trim. However, the price ($19.99 for the set of gloves and ankles all together) is right and quality is good.Do Keith's Kickboxing Challenge. If you do the whole 55 minute kickboxing challenge workout, you'll have Keith's 5 minutes of challenging combos at the end. If you want to do just his 5 minute challenge, you'll find it under the main menu in choose your own workout.Double- time the kicks and punches when Kathy slows down to teach beginners the moves. By the time this video loses it's challenge for you, you'll know the moves well enough to get right into doing them at tempo.Once you have the moves down, you might want to try some more kickboxing DVDs. Here are some suggestions:Quickfix - Total Cardio Kick(Beginners. You can do this before Kathy Smith/Keith Cooke. Just know that you won't be taught proper form. Do it only for a fun workout.)Janis Saffell Kickbox Strike Zone(Easy to Intermediate levels.)Hard Core Kickbox Circuit(Easy to Harder Intermediate levels.)",5,"Perfect for teaching you the basics, and for helping you keep your form. Great cardio if you work it, too.",1204848000,"03 7, 2008",0.1037
3,AHGDJK4BAAVYH,738920525,Amazon Customer,"[0, 0]","I have a lot of workout videos, but this is the best all around kickboxing video I own. I really toned up great just using this video. It can be used by a beginner or an intermediate and still get great results. They show the proper way to punch and kick, which I don't get on a lot of other videos. I felt very empowered using this video.",5,Best workout,1183680000,"07 6, 2007",0.4118
4,AO0Y5G7CNS7GT,738920525,AmusingMadWoman,"[5, 5]","I've never worked out to a DVD or VHS in my life, preferring to go to the gym and take classes, or to use exercise machines. This DVD was so FUN and diverse, not at all boring or annoying. Kathy Smith is energic but not overly so, and she avoids talking and counting constantly which I find distracting and irritating. What I like is the customized option in which you can choose you work out length-- perfect for when you need to save time or when you want a more vigorous, lengthy work out. You may find yourself flubbing through the first two go-rounds, as I did, until you get the hang of it, but once you catch on, you REALLY feel the burn if you do it right. Good work-out for beginner or moderate (I'm a moderate) exercisers.",5,Perfect Start for Home Work Out Regimine,1081468800,"04 9, 2004",0.1891
5,AO8XQHS6ZXWJM,738920525,Angela Kraemer,"[1, 1]","I really wanted to buy a kickboxing video that would not be too complicated. As a user of other Kathy Smith videos, I decided to purchased this one. The moves are fairly simple and you can get a good workout. Unlike a lot of Kathy's other videos, there are no modifications for lower or higher intensity, but since it is not a standard floor aerobics video, it really isn't necessary to do so. If you are looking for something different to add to your routine, this is a good choice.",4,Great for any fitness level,1025395200,"06 30, 2002",0.117
6,A16Z2OECAUX8Z4,738920525,Ashley Mott,"[0, 0]","This is a worthy addition to any home fitness collection. You begin to feel the burn during the warm-up! You can choose to play the DVD as a 45 minute beginner workout or as a 55 minute challenge. Note: The challenge is the 45 minute workout with some supplemental material tacked on the end. Kathy leads the initial 45 minute workout. The challenge material features Keith Cooke (a martial arts champion/expert who appears in numerous Hollywood movies, including Beverly Hills Ninja) demonstrating some very cool moves that you can follow along with. A nice cool-down stretch is included, as is a brief segment of light toning that contains moves that will help you put more power behind your kicks and stabilize your core muscles. Also present on the DVD is a short Tai-Chi inspired workout led by one of Kathy's back-up exercisers.The only drawback is, in my own opinion, that sometimes you stand in place punching for too long. I cool down really fast and standing still punching for very long makes my heart rate creep below my training zone.",4,A Good Workout,1222560000,"09 28, 2008",0.3348
7,A27DJKPU6PFU7G,738920525,Bastet Meow,"[0, 0]","I have a lot of fun with this video. I will admit, like a lot of other workouts, it takes some getting used to. I had to do this three times before I learned all the routines. There are very few workouts that I can pick up on the first try.Kathy Smith and Keith Cooke take you through every move and I don't think they are too fast to keep up with. They stress to go at your own pace, anyway. (Taebo is just too fast for me)The first time I used this video, my back muscles were a little sore. I also lift light weights (Kathy Smith's weight training of course), so I am used to using my back and arm muscles.I like this video much more than her 'Aerobox Workout'.",5,A lot of FUN!,1045180800,"02 14, 2003",0.0948
8,AK7CAW3N1XZV6,738920525,Beth Cholette doctor_beth,"[65, 66]","This was my first kickboxing video, and I really enjoyed it. I was a bit hesitant to try it because I don't generally like aerobics videos--I find all that &quot;take it from the top&quot; really boring--but I'm glad I gave this workout a chance. At the start of the video, Ketih Cooke, a well-known kickboxer, provides main instructor Kathy Smith with simple explanations of each of the punches and kicks that will be used in the workout. This brief overview was helpful, but once you learn the moves, you can skip over this part.Following the instructive segment, Kathy Smith takes over. The workout begins with a warmup which lasts about 10 minutes. This provides the opportunity for you to get used to the movements, but don't be fooled by the &quot;warmup&quot; label--your heart rate will definitely be elevated during this section, and you will sweat! Next comes the 25-minute kickboxing workout. During this section, you will practice punches and kicks, starting slowly and then building up to a faster pace. Kathy was easy to follow, and she gradually worked up to basic punch-kick combinations which were simple to learn yet to fun to do. I did find myself getting pretty tired during this segment, but I was able to keep up by modifying the intensity slightly (eg, keeping my feet on the ground during the hops from side to side). At the end of this section, two short combinations are presented by Keith Cooke and another well-known instructor, Keli Roberts. I liked that these combinations were a bit different yet still easy to learn and that the repetitions of each were kept to a minimum. Throughout the workout, there were times when I felt like I might not be doing the moves exactly right, but I still enjoyed myself--all that punching and kicking felt GOOD!After the kickboxing workout ends, there is a 5-minute section focusing on the legs and glutes. In this segment, you practice the kicks more slowly, combining them with squats and holding on to a chair for balance. This was a nice way to reinforce what you learned during the workout, and I think that continued practice of this section will help to improve my kickboxing skills. Finally, the workout ends with a 5-minute cool down performed seated in a chair. These moves provided nice stretches for the thighs and glutes (although at one point, Kathy forgets to perform a squat stretch on the opposite side), and when they were over, I felt thoroughly stretched.I can't compare this video to Tae Bo, as I've never tried those workouts. However, I CAN say that this was a fun, high-energy video that left me feeling strong and powerful rather than exhausted. It was perfect for a kickboxing beginner like me, but it was also challenging enough to provide even non-beginners with a great workout. Kathy Smith has a nice, easygoing style and provides good overall instruction. There were a few times when I thought she failed to adequately cue a change in movement, but the workout was so easy to follow along that it wasn't hard to replicate the movements after the first repetition or two. I'm thrilled to have finally found a cardio video that is truly enjoyable, and I look forward to doing this video as part of my regular rotation.",5,So THIS is why people love kickboxing!,1081987200,"04 15, 2004",0.443
9,A38OVF9L80KZZ8,738920525,Bookworm Bookworm,"[3, 3]","This is one of my favorite exercise tapes. I definitely get an excellent workout from it. I found it much easier to do than Tae Bo, which is too fast for me. What Kathy Smith is so good at is choreography, and that's what makes this tape so efficient, fun, and easy to follow.",5,Much better than Tae Bo,1076284800,"02 9, 2004",0.6403
