,reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,Sentiment
0,A30QSLHX2HC9GE,764005685,Aaron Von Raschke,"[3, 4]","PHENOMENA is also known asCREEPERS, except CREEPERS is the cut version of the film. PHENOMENA is the original, uncut version of the film directed by Horror legend Dario Argento (SUSPIRIA, MOTHER OF TEARS, etc.). It's basically about a girl named Jennifer (played by a young Jennifer Connelly) who is sent to a boarding school in Germany while her father is filming a movie in the Phillipines. While there, a bunch of murders take place involving young girls, some of whom are her schoolmates. Turns out she has the ability to communicate with insects and she utilizes her weird talent to help track down the killer, thus leading her to something truly evil and disturbing.There were two things that made me love this movie: the beautiful cinematography and the music. The cinematography in this film is gorgeous, especially for a Horror movie. Dario Argento is known for using color schemes in his films (SUSPIRIA and INFERNO are two that come to mind) and PHENOMENA is no different. A lot of whites and blues and greens are used early on in the film to create a calm, dream-like atmosphere, and then as the film draws to a conclusion, a lot of reds are used to create a nightmarish setting. The visuals in this film are just awesome. The music is also great. It's total synth-heavy 80's style music with even some Heavy Metal thrown in (Iron Maiden's Flash of the Blade is used prominently in the film as the killer's unofficial theme song). I also liked this movie for a lot of other reasons. Jennifer Connelly being one of them. I've always been a big fan of hers and it's cool to see her early on in her career in a film like this. When most people think of young Jennifer, ONCE UPON A TIME IN AMERICA and especially LABYRINTH come to mind and this Horror film is often overlooked. Donald Pleasance stars in the film as a wheelchair-bound man who studies insects who is sort of a mentor to Jennifer.As far as the story, it's just crazy. It's a Giallo style killer movie with supernatural elements thrown in. Without spoiling anything, let me just describe the ending. Basically, it's one of the craziest endings I've ever seen in a movie. There's a homicidal deformed little boy, a straight-razor wielding chimpanzee, a giant swarm of bees, a disgusting pit of corpses and maggots, a scene similar to the ending of the firstFRIDAY THE 13THmovie (remember young Jason jumping out of the lake?), a decapitation, and numerous false endings. And that's only in the last ten or fifteen minutes!I highly recommend PHENOMENA. It's just a good, old school Horror film with a lot of good, cheesy 80's music, a lot of cool visuals, and some pretty gruesome scenes. It even has some unintentionally funny dialogue and overdubs (it's an Italian movie... they filmed it in English but they still overdubbed the voices for some reason). I'm still exploring Dario Argento's filmography, but I have yet to come across a bad one and PHENOMENA is definitely my favorite so far.4.5 stars",5,Jennifer Connelly communicates with insects to help find a maniacal killer... need I say more??,1229644800,"12 19, 2008",0.0839
1,A2WJLJAUQ41X2X,764005685,A Customer,"[0, 1]","Yet another classic from Dario Argento's golden period.This is one of my favourites - a mesmerising blend of stunning camerawork, imagery and music that leaves one breathless by the incredible end.A must see.",5,amazing,1073865600,"01 12, 2004",0.3818
2,A2UQJK29MKIPGM,764005685,Allen Bowers,"[0, 18]","I just simply cannot believe that a serious genious/meister of horror, shock, and mystery such as Dario Argento would even have the slightest gumption to stamp his name on this Air-Borne Disease! I mean what could he have been possibly thinking!! As a established big-time fan of his work and vision this movie was without a doubt the BIGGEST MISTAKE OF DARIO ARGENTO'S CAREER! When I had heard about it being the one of the few chances I would get to see his lesser-known daughter Fiore Argento, Also when I heard that Stunningly Beautiful, Ageless, and JUST PLAIN HOT!! To say noyhing of very talented Jennifer Connelly was going to be in it as well as Halloween star Donald Pleasance all starring in it plus an original concept like someone who can communicate with bugs telepathically I thought how could Dario possibly go wrong here?! Well guess what He did everything horribly wrong! First of all we only see his other daughter Fiore for like maybe the first 4 minutes of the movie,when her character misses some tour bus or something and comes by some waterfall outlook point,has no real lines, and to make matters worse gets to be the murderers first victim!(some part she had!) Well anyway I tried to shrug it off and go on. So from there we meet Jennifer Connelly's character who's name is also Jennifer(GEEZ! how creative, LOL!)And is some rich attorney's princess whom he sends to some Swiss boarding school. And to make an long story short she meets her roommate who secretly has a boyfriend and is not the nice excepting friend she believes her to be 'cause behind her back her roommate and her roommates boyfriend laugh at her! And for what it's worth I feel that this outcast who has a special secret be it a supernatural power or whatever is something that's becoming quite tiresome! Not to mention that the part of the other girls being snobs against her(in particular when they and the B***h on Wheels teacher snoop around and find out her secret via a letter intended for her father)didn't even come up until considerably later! Anyway for some reason she has this ability and isn't quite sure how to use it or control it right. Eventually she meets and befriends Donald Pleasance's character who's a wheelchair bound scientist who studies bugs. As they get to know eachother more he somehow(of course)understands her bug telepathy better than Jennifer does! WHAT?!! And he allows her not only the knowledge of how the bugs can help her find the murderer but also a fly to help her(of which for some reason he refers to as The Great Sarcophagus!) Again What?! A Sarcophagus is an Egyptian Mummy's coffin.What the HELL has that got to do with a fly! If it was a beetle that would make sense but not a fly! So the wicked boarding school teacher tries to commit her because she I guess doubts her ability to commune with bugs. Which presented the only cool scene as far as I'm concerned where she has a lot flies come to the windows and doors of the boarding house and with an angelic glimmer and the keen theme tune playing utters the words I Love You All to the flies and then faints! Needless to say after she has a completely corny easy time escaping she attempts to get a plain ticket out of Switzerland and upon failing to do so the only person at the school who was nice to her played by Argento's now ex-wife Daria Nicolodi giving Jennifer somewhere to stay at her house! I won't bore you all with too many details only that to my chagrin it wasn't bad enough Donald Pleasance's untimely death at the hands of the killer but to make matters worse get this DARIA NICOLODI's CHARACTER WAS THE KILLER THE WHOLE TIME! Not to mention Daria's character ending up being dull, bland and ONE-DIMENSIOAL! On top of that you already know she's the killer 90 minutes into the movie when there's still 15 minutes to go! Not to mention her deformed son(who quite frankly looked like a pig on acid)had some part in it!Gosh what an ugly FREAK! One bigger problem here is that that guy she left chained to the wall was neither explained nor developed as a character!I mean who was he? I also hate that Jennifer Connely's character has this control over bugs yet when Daria attempts to poison her and also when she chases after her she stupidly does not use her powers until the deformed son corners her on the motor boat! And a bigger shocker is Donald's lab monkey saving her by insanely slashing at Daria with an old fashioned razor blade which was quite disturbing! Anyway other than that I got sick and tired of looking at maggots all the time!I hate them! So in closing this movie lacked miserably in nudity,pretty colors like Dario has used in his other movies and it had a couple of annoying aforementioned plot holes! So in closing if you enjoyed Dario Argento's other movies such as the Three Mothers Trilogy(Suspiria,Inferno, and Mother of Tears)Do You Like Hitchcock? or Tenebre as much as I did then definitely skip this morbid Half-A***ed diarrhea on celluloid like the plague!",1,Phenomena wasn't terribly PHENOMENAL! (Spoilers including the turn-out),1224115200,"10 16, 2008",-0.022
3,A1KD0JFQ7U11VY,764005685,Allen Ewasiuk,"[0, 1]","This film has everything. Murder/mystery/horror/gore/suspense/chills and everything else.The communication with bugs was different, but the killer at the end was quite strange.This is a wonderful dvd that is clean, clear and the Goblin music in here is awsome. Suspiria was my top Argento flick, but Phenomena has alot more going for it. If you don't mind foreign horror flicks, then this one is a must buy!!",5,Classic Italian horror by Argento,1017014400,"03 25, 2002",0.2669
4,ANXWMD4TRTPXF,764005685,Amanda M. Rogers,"[0, 0]","This movie is crazy. It is weird. It is an acid trip through the Italian country, with Jennifer Connelly in the middle of it.Wow. I watched this late one night thinking that I was getting something different and I was not disappointed. Argento is known for his gross out horror and he goes full out with this one. The music is heavy metal and the visuals beautiful such a combination is pretty interesting especially once the killing begins.The extras on this are very informative and just as off the wall as the movie. For the money you spend on this you almost feel like you are making an investment in art. It will get better and more valuable with time, trust me, they don't make'em like this anymore.",4,"Phenomena, indeed.",1057708800,"07 9, 2003",0.1029
5,A1AN6QL21MPWT2,764005685,Andrew H. Marinkovich,"[5, 17]","C'mon people! Five stars for this garbage? I'm a big horror fan, I like &quot;weird and offbeat horror&quot;, and have enjoyed other Italian horror films by such directors as Mario Bava. Based on the great reviews of this movie on this site, I decided to pick this one up and was I ever disappointed. It's not scary and you'll see more gore in a Friday the 13th or Freddy Kreuger movie. The plot is so incoherent that the film becomes absolutely tiresome to watch. The only good things about it are seeing Jennifer Connelly run around in her nightgown, and the heavy metal soundtrack (which actually sounds very misplaced in parts of the film). The best part of the DVD is listening to the commentary by the filmmakers, who actually seem to think they've made some great piece of art with this film, when it's really just high-budget amateur hour. The only reason to watch this film is if you want to see a slightly weird, bad horror movie. If you do watch it, keep your expectations waaaay low.",1,Give me a break...,983750400,"03 5, 2001",0.0803
6,A2UKC6QFG9L5GV,764005685,Anton Ilinski,"[1, 1]","Phenomena is my personal favourite Argento film. It has practically all the elements that form other movies of Italian maestro: boarding school for girls, mysterious murderer, dreamy atmosphere, beautiful music (although I thought the soundtrack could do easily without Iron Maiden and Motorhead), hidden rooms and passages in the houses, some unexpected and unthinkable plot lines, like Jennifer Connely's character being able to communicate with insects...It's difficult, maybe even impossible to explain the beauty of Argento's pictures. I think whether you see it or not. It's like whether you love fantasy genre or not. Phenomena is extremely picturesque, enchanting and dark if you get into Argento's work. If you don't I guess you wouldn't be reading this. So if you enjoyed his other films like Opera, Inferno or Suspiria you'll get a lot of pleasure watching this one.Now a few words about editions: there are about 15 different releases of different countries, and Anchor Bay one is rather good - it has commentaries and some extra features. But my pick is German 2-disc limited edition by Dragon entertainment. It has loads of extras and some additional dialog sequences missing in AB release. This edition is rather hard to find nowdays. But if you're a die-hard fan you might have your ways...",5,PHENOMENAL FILM,1144540800,"04 9, 2006",0.2886
7,A2GWEIZLH6MH35,764005685,A. Salas fennis2000,"[3, 4]","Perhaps one of Dario Argento's most bizarre films ever, Phenomena is pure 80s horror fun, with brilliant moments and a killer score. Although it is often criticzised for making little or no sense, Phenomena is effective at setting up a dream-like feeling of spookiness, with the required gory pay-offs. While not as polished looking as Suspiria or Inferno, or technically advanced, I find it still holds up with time.The story of a young girl who can communicate with insects, and her stay at a creepy Swiss boarding school, complete with slasher killer, this one is for horror fans everywhere.May I add, the Anchor Bay edition is the best looking transfer still, without those annoying Italian language shifts mid-conversation, and with the gore complete.",5,Classic 80s Argento!,1212451200,"06 3, 2008",-0.0941
8,A3L61G6N7AT8N2,764005685,Bartok Kinski A casual stroll through the lu...,"[0, 0]","Argento seems to have lost his complete touch on films after the 1980's but his horror films are still worth watching and above average, almost filled with an artistic intent. Creepers is a little film about an odd case of communicating with bugs and savage killers. I especially liked the weird creature found inside the film, I won't give it away so you have to watch.",4,Night of Terror,1386633600,"12 10, 2013",-0.4123
9,A2Y6ZKYW7XY3A9,764005685,Ben Tramer,"[0, 0]","Jennifer Connelly stars as a girl who attends a creepy boarding school for girls in Switzerland, where several girls have been slaughtered by a killer. She soon realizes she has the ability to telepathically communicate with insects and uses this power to track down the killer. Laced with unusual touches that make the film seem dream-like, Dario Argento creates yet another spectacular masterpiece. The acting is impressive (although the dubbing inevitably leads to some cheesiness in some scenes), the music score is one of the best horror movie scores ever, and the film is stylish and downright scary. For those interested in the gore, there are some devilishly creative death sequences which are sure to please. Possibly even better than SUSPIRIA.",4,PHENOMENA (110 Minute Version),1136764800,"01 9, 2006",0.1038
