,reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,Sentiment
0,A24FAKTJVQKSA0,9573212919,achile,"[2, 8]",Dont buy this unit. It is a dvd-rom and i needed a Dvd writer. It does not read Dvds but read Cd. Absolute waste of money.,1,Very Poor Unit,1317168000,"09 28, 2011",-0.1054
1,A1TV0MBAF13ZMS,9573212919,Amazon Customer,"[1, 1]",I have a 10 1/2 in. computer with no disk drive and I needed to get my computer updated as much as possible. This is working wonders and I am slowly cleaning my computer off of the old stuff and putting on new or updated programs.,5,Enjoying,1358208000,"01 15, 2013",-0.0987
2,A20N7Y8YFR0MPE,9573212919,Amazon Customer Randy,"[9, 22]",I just re-read the details of this product and still can not find any mention of the fact that this device is a READ ONLY device and will not create/burn CDs or DVDs. I'm very very dis-satisfied with the product and with Amazon for carrying it.,1,This is a ROM drive -- READ ONLY -- it will not burn CDs or DVDs !!,1279756800,"07 22, 2010",0.089
3,A3UC2DLZF7TFB4,9573212919,Beatriz lanai girl,"[2, 2]","I had no problem with my red DVD/CD player. I pluged it in and worked immediately in my three laptops. I have a ten year old HP laptop that I don't use much, but I pluged the external USB in it just to see if it would work on an old one, and it worked fine. I bought this DVD/CD player to use with a netbook that I bought, but it has not arrived yet, so I can not tell if it will work in the netbook. If I have any problems with it I will update this review later on.",5,Great external DVD/CD player,1285891200,"10 1, 2010",0.0406
4,A38BJJO4VGJIQ5,9573212919,C. Harris,"[0, 0]",Drive simply will not mount. I imagine this must be fine for the person it works for but I'm returning mine as non-functioning.,2,Cheap and non-functional for me.,1393977600,"03 5, 2014",0.0513
5,A1660JZPHFX90N,9573212919,David,"[1, 1]","I must add this review since this is a great product at a ridiculously low price.I needed a CD/DVD player to install programs to my new netbook. Installation was easy; just pluged in the two usb cables and it worked immediately.I upload Microsoft Professional Office 2007 quickly and easily. It does play movies, I played my Harry Potter Movie with no problems. The VLC media player was already installed. I highly recommend this player",5,Perfect,1360800000,"02 14, 2013",0.389
6,A2TXR85WQLE32N,9573212919,D. S. Thurlow,"[1, 1]","This external USB DVD/CD drive is perfect for netbooks and laptops needing an external drive to handle CDs and DVDs. The drive itself is slim and light, ready to travel with your netbook. It conveniently draws its operating power through the connecting cord to a netbook or laptop USB port. Assuming your laptop or netbook has a media player, you should be ready to utilize this drive right out of the box. The drive is not necessarily ruggedized, so some care with handling is advisable. Highly recommended.",4,The Beauty of Simplicity...,1291075200,"11 30, 2010",0.3508
7,A313VOS25H6G2F,9573212919,Elizabeth Brewster,"[0, 0]",This goes great with my ACER netbook. I use it a lot to import things from other computers. It makes things so much more convenient.,5,Wonderful!,1389571200,"01 13, 2014",0.2083
8,A2XHVJXV58MHVL,9573212919,Eric L. Parker,"[1, 1]","Works as advertised. I needed a replacement for the internal drive on my Lenovo Y510 which had failed. Since the failure on the internal drive had happened before, I didn't want to deal with that again. Having an external drive is a little unhandy but once the OS had been loaded on it, an internal drive would be rarely needed.",5,External USB,1395360000,"03 21, 2014",-0.2641
9,AKNI01GEKRTDV,9573212919,Evan,"[1, 1]","I use this thing way more than I thought I ever would. Great little product, can be a pain if your USB ports are to close together.",5,Works great,1360713600,"02 13, 2013",0.1012
