,reviewerID,asin,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,reviewerName,Sentiment
0,A1A4WRN8PF4VK0,9575871979,"[0, 0]","I use CR123A batteries like candy, I didn't know they were rechargeable till a colleague of mine happened to have a set. I quickly got on amazon and found this kit which has been a life saver. The ability to charge them either from a 120 wall outlet or a 12V car charger is invaluable, particularly if travel between countries..",5,Great value and saves a ton after two uses.,1405209600,"07 13, 2014",,0.2858
1,A3BNLLP9KAA1FE,9575871979,"[0, 0]","Very powerful batteries, use it a lot and doesn't have to care about spare batteries, great price for the package",5,great power is small package,1368057600,"05 9, 2013",Allan,0.6772
2,A4PXXQ3UGXSB5,9575871979,"[0, 0]","These batteries are good and so is the charger. For my husbands police small flashlight, this is great, especially the car charger!",5,Good item,1363564800,"03 18, 2013",Ashleigh Marie Flippo Ashleigh,0.5496
3,A3CBBQQXA7VV6J,9575871979,"[0, 1]","This is a great kit, everything works as it should. Fast service from the seller. Didn't realize there was a car plug adapter included, this will come in handy.",5,Excellent,1317600000,"10 3, 2011",B. Looney,0.2083
4,AS0RNYRU3YTWW,9575871979,"[0, 0]","I haven't had these long, but they appear to work. Only time will tell how long they hold a charge and how many times I can recharge them. Price was good though.",4,"So far, so good.",1367366400,"05 1, 2013",Bruce C.,0.1468
5,A3Q3ICZ7K0RA1V,9575871979,"[1, 1]","If you are like us, and you have tactical flashlites and night lights on your firearms, you know it is no fun to pay $10 for 2 to 3 hours of light. These pay for themselves in no time at all.With that said, I will repost if they fail early or quit retaining full charge. So far we have about 15 charges and recharges. We have had them for about 6 months.",5,5 stars so far and I will repost if that changes,1341964800,"07 11, 2012",Carol A. Anderson,-0.2884
6,A3BSSJ6SJ5NVWJ,9575871979,"[0, 0]",Two of the batteries never worked. I contacted them about replacements and they wanted me to jump through so many hoops I just figured it was not worth the effort. Lesson learned.,1,Lesson learned......,1392249600,"02 13, 2014",Chris Johnson,-0.0565
7,A1QS9CHFCEB3WJ,9575871979,"[1, 1]","I needed a replacement battery for a Davis Weather Station, which uses solar cells to power the remote sensors. After finding out that non-rechargeable batteries only lasted 2-3 weeks, the realization finally penetrated my thick skull that a solar cell won't do much for a non-rechargeable battery. I bought this product, and am very happy with it. My weather station is happy again, the charger itself (which I've only used for the initial charge) worked quickly and without a hitch. The product design is pleasant and fool proof. I'm a satisfied customer.",5,Does the Job Without Fuss or Muss,1279324800,"07 17, 2010",Daniel Murphy Dan Murphy,0.2846
8,A3956O40ZZYFMY,9575871979,"[1, 2]","The batteries work and the recharger, recharges. You cannot ask for more so this product has my blessing. It was also a great buy and saved me some coin so it REALLY has my blessing!!! Thanks for providing a great product at a great price!!",5,They.......work,1261872000,"12 27, 2009",Dennis barbarosa,0.4638
9,A2XK854TOM88L2,9575871979,"[1, 1]","ORIGINAL: These batteries have been excellent for my flashlight and work four about 2 hours on Full Power. Not much else to say except that these are great money savers for high powered lights like mine.UPDATE 9/14/2013: These batteries are still running as strong as they were when I purchased them, so I have increased my rating from 4 to 5 stars. They work great in my work light, Fenix TK35, which is a highly demanding power consuming unit. I completely recommend these for anyone who is a LEO, EMS or similar line of work.",5,Works great with my Fenix TK35 - 1 1/2 year UPDATE,1334448000,"04 15, 2012",FlavorChaser,0.6353
