,reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,Sentiment
0,ASL0JSFY9QC99,767014812,AZ Shopper,"[0, 0]",I saw this on television a dozen years or so ago and loved it at the time. Spotting it on Amazon (and so reasonably priced) was too good to pass up.,5,Great series,1368316800,"05 12, 2013",0.595
1,A1YSFWY6S9MKNN,767014812,Batterie61,"[1, 1]","I loved this series when it was on television, I've wanted the dvd's since they were released, too pricey.. Now with a great price I bought them. Very happy.",5,Loveit,1272672000,"05 1, 2010",0.7258
2,A1BWHXTFOVF9CY,767014812,Blackhawk,"[129, 132]","The four movies in this set (The Duel, The Fireship, The Duchess and the Devil, and The Wrong War) are adapted from C.S. Forester's &quot;Mr. Midshipman Hornblower.&quot; The movies' writers have done an excellent job of transferring the novel to the screen. Although they have made changes that may offend some Hornblower purists, I found the changes worked well in this medium. There is plenty of action with sea and land battles, as well as individual acts of heroism. But the characters are also developed in the writing and in the superb performances by a very talented cast.The DVDs are well done. The video looks very good, considering that this was originally made for television. The picture is sharp and the colors are true. The sound is good, though it won't strain your system. The disks are surprisingly well stocked with supplemental material. The first two movies provide a bio of Forester and a glossary of nautical terms in text. The third disk contains the &quot;making of&quot; documentary that was shown on A&amp;E and the History Channel when the series was originally aired. And the last disk contains a documentary about the Royal Navy, contrasting Nelson's era with the present. This show is hosted by (Prince) Edward Windsor and originally appeared as one of the Great Ships episodes on the History Channel.Any fan of the Hornblower novels should see this series. Any fan of historical movies should see this series. Any one who enjoys a good movie that tells a story full of heroism and honor should see this series! I can't recommend it enough.",5,"Honor and Duty, Heroes - Not Antiheroes - Make This Special",950140800,"02 10, 2000",0.3026
3,A27FI2GTQ6XEO6,767014812,Brian J. Miller,"[3, 3]",A&amp;E did a wonderful job of capturing the Hornblower characters. The only bad thing I have to say is that they should have done the whole saga as a one or two year television series. I hope they make more in the future.,5,Very Well Done,963446400,"07 13, 2000",0.1567
4,A1E2EQ4IPWOAER,767014812,Bruce W. Turner Sr.,"[0, 0]","Great movie series, set in the 1700's, love the sailing series, good plots, Ioan Gruffudd is perfect as Hornblower, bought the full series for my liminted collection, wish more movies of this type were made,period movies set in the nopoleon wars,seafaring secens.",5,Action adventuer,1251417600,"08 28, 2009",0.9559
5,A3BLK88R8PV1SE,767014812,Bunny Man! mallard6,"[1, 2]","This is one of the best new titles to come along in quite a while. The 4 parts of this epic are spectacularly produced, marvelously written, finely acted, and are interesting, entertaining, engrossing and instructional all at once.The detail of these productions is superb, as is the sense of place and time. Adventure, history, drama, all percolate through these works. The sea battles are astounding, the human dramas compelling. Hornblower is heroic, but believable. He is human, but his humanity is of an extraordinary sort. A compelling hero indeed!This series is a must!",5,"Great entertainment, marvelously done!",953683200,"03 22, 2000",0.4483
6,A3VIOCJZ22JZXT,767014812,C. B Collins Jr.,"[0, 0]","The Fire Ship, which is the second episode in a series of 8, is full of heroic action, especially on the part of the handsome young brave Horatio Hornblower. As you watch the film, you may be reminded of the antics of James Bond in the 007 series, where it is the combination of brains and brawn that triump over adversity. Horatio Hornblower has been gifted with these same attributes however he is younger, innocent in the ways of the world, and respectful of authority that is James Bond. I say that Horatio is innocent in the ways of the world and yet when he confronts evil or hubris, he responds with wise action every time. Is this realistic? No. Is it fun? Yes, and very entertaining. This episode is divided into two parts. In the first half Horatio, his loyal men, and a pompous bureaucrat must purchase supplies from an Iranian village and encounter plague. They must be quarantined for weeks before they can join the rest of the fleet. A young, crazed member of his crew continues to test Horatio's patience throughout the ordeal. In the second half, Horatio studies for his lieutenant's exam, only to have his orals interrupted as the Spanish send a fire ship into an English harbor to wreck havoc. It is then that Horatio shows that he is a man of action and bravery to his superiors. The acting and photography are first class. Very entertaining.",4,"Young Horatio, a man of brave action and swift judgment.",1191369600,"10 3, 2007",0.1879
7,A28FPY7E22K1J6,767014812,Colin Neal,"[19, 19]","I first saw the Hornblower film on a flight back from Seattle without the sound and even then it was good! After having watched all 4 of these TV movies from these DVDs I'm of the opinion that this is the finest sea-based drama!There are 4 stories, and they're all enjoyable, there isn't a dud. We see Hornblower rise through the ranks and gain respect above and below deck. The best scene of the whole series has to be when they capture a French ship and sail it through a Spanish fleet in the fog.The quality of the DVD is top notch. Picture quality and sound are up to the standards you'd expect for a 1998 TV program costing 10M. The extras are brilliant: a making of documentary (there's a book too also available on amazon.com) and a whole special on English ships from that period. Worth the money.",5,"Superb period drama, great plots, sets and location shooting",961804800,"06 24, 2000",0.5081
8,AVTVARULU85KO,767014812,columbus tillman,"[0, 0]",This series is excellent! I was hoping that it was the complete series but I am glad that I received what I purchased.,5,Excellent,1377302400,"08 24, 2013",0.6605
9,A1JENX089Q1YQ1,767014812,Daners,"[0, 0]","Can you feel the salty sea air on your face as you stand on the deck of one of His Majesty's best ships in the British fleet during the Napoleonic war? Indeed! To be able to see what life was like aboard one of these majestic ships during such a pivotal time in history truly takes you back in time. C. S. Forester's Horatio Hornblower series takes you on such a journey, not to be missed.",5,Horatio Hornblower Boxed Set,1363996800,"03 23, 2013",0.2428
10,A6TELLT062MN3,767014812,Edward Sunder,"[5, 5]","After having read (and loved) all 20 of the Aubrey/Maturin series by Patrick O'Brian, I was a bit hesitant to watch the Hornblower series. The O'brian books are just so good, it was hard to think that Horatio could live up to what I was expecting. After receiving this series as a gift from my wife, however, I felt that I had to watch them. I regret every day I postponed the experience. They are exhilerating thrill rides through 18th century British naval escapades. They have an excellent mix of accuracy and thrills and the casting is pretty much perfect. I cannot wait to see the what will come next and hope that A&amp;E continues to put quality storytelling first in the further adventures of Mr. Hornblower.",5,Essential viewing for any fan of the British Navy,1044489600,"02 6, 2003",0.3958
11,AZB4CQ9JZSUQB,767014812,Eric Pregosin,"[5, 5]","This series made for A&E is one of the best series to come down the pike in years. The only exposure we had to Hornblower on film prior to this was Captain Horatio Hornblower with Gregory Peck in 1951. While granted this is a great film, this A&E series is even better becuase it goes into 4 stories from Young Hornblower. The Duel coming from The Even Chance, The Fire Ships aka The Exam for Lieutenant, The Duchess and the Devil, same and The Wrong War aka Frogs and Lobsters. The DVD copy is the best way to go (Amazon even sells it for less than the VHS) because it includes the documentary A&E used to promote the films (located on Disc 3: The Duchess and The Devil) and one on England's warships on Disc 4 (The Wrong War). If you are a fan of the books and/or he Greg Peck film, then this definitely belongs as a permanent copy of your library. I am waiting for A&E to do the rest and naturally will buy them on DVD from Amazon :-)",5,Hornblower rules the DVD player,954288000,"03 29, 2000",0.1462
12,A1CMWPFDXA3Y2I,767014812,ex nihilo creatio,"[5, 5]","in this second episode Horatio has already realised that he likes life in the navy, so much so that he is happy to be able to take the examination for lieutenant. Unfortunately, whenever he decides to open a book and study, there is an urgent distraction in the form of an adventure, especially at a time when the Spanish decided that they were allied of the French and they began to attack the British ships (with the infamous &quot;fire ships&quot;). These adventures are, in fact, a way for Horatio Hornblower to see the hardships that officials have to endure: he has to be prepared to take quick, life-or-death decissions for himself and his men; he has to be very sure of his priorities to take these decissions; and his priorities are not exactly the same as those of some other very well-regarded officials, who are considered heros and who could become new and powerful enemies. Horatio learns more about what being an official involves through these actions than what he could learn in a thousand books but, will he pass the exmination and finally launch his navy official career?",5,the making of the hero,1077321600,"02 21, 2004",0.2308
13,A14SF5SOJBZGT2,767014812,E. Yeager,"[0, 1]","Other than not exactly following the books, these are really good sea stories. For all lovers of the wooden ships and iron men era.",5,great sea stories,1191456000,"10 4, 2007",0.5097
14,AK7D1BHZOSOL1,767014812,General Pete,"[0, 0]","Hornblower and Co are trapped in port under a siege by a Spanish fire ship(huge mortor-like vessles). In a strange twist of fate this is also the time for Hornblower to become an actual Lt, and not just an acting one.A&amp;E does it agian, if you like Richard Sharpe you will like this DVD.",5,You go A&amp;E!!,1022371200,"05 26, 2002",-0.1032
15,A1XY7NF4X4CX0V,767014812,Greg P. Drumbeat,"[0, 0]","Greetings Hornblower fans, I inadverntently made an error on the televised times of the two newest episodes. The correct times (confirmed on A&amp;E's web page) are as follows:Sunday, April 8th @ 7 p.m. central time the episode entitled Mutiny will air.The following Sunday, April 15th @ 7 p.m. central time, the episode titled Retribution will air.I apologize for the oversight.",5,"Hornblower, The Adventure Continues correction",986515200,"04 6, 2001",0.1935
16,A3GXDSPW5M3M6V,767014812,Gweman,"[0, 0]","Okay, so it's fiction, but based on history. I like historical fiction where you can learn something as well as enjoy a good story. That's why I enjoyed &#34;The Voyagers&#34; so much as well as the old B&W series, &#34;You Are There.&#34;",5,Good History lessons,1401926400,"06 5, 2014",0.5561
17,A1VXL56DT59AZO,767014812,Harry F. Drabik Wilderness Heart,"[0, 0]","Young Hornblower is an engaging enough character. This Omnibus performance does a very good job of it except some of tha nautical scenes less than convincing. Regardless, I enjoyed watching the series and will surely view it again as I often do with programs I've enjoyed.",5,Good stuff.,1358121600,"01 14, 2013",0.6271
18,A294XIDCE087BB,767014812,Irreverent irreverent,"[10, 10]","If I had to pick one best DVD production, this would be it. This set and the sequel show what the medium is capable of at its best. It matches the 1995 A&E; Pride and Prejudice set artistically, which I frankly did not expect so soon. Technically, the video and audio are unsurpassed, MUCH better than P&P.; The accompanying special features, instead of being the useless afterthoughts we so often get, are lengthy, informative, well done, and constitute a real bonus almost as worthy as the episodes themselves.Gruffudd and Lindsay lead a marvelous cast, utterly superb down to the most minor players. I often was sorry when a great supporting role ended, imagining how much could have been developed with more time. The tars and midshipmen who worked alongside Hornblower were my favorite supporting actors, along with a few crotchety captains of all nationalities, the best being perhaps the Spanish Prison governor.Hornblower is superbly researched and produced, including a full-sized ship built from authentic plans and materials, and attention to every detail of costume, speech, warfare, terminology, technology, sociology, administration, whatever it took to transport us back 200 years. The video, videography, and sound are outstanding. A storm sequence (in the sequel) enveloped the whole room because I wired my DVD player's sound through my stereo (EASY to do and MUCH cheaper than home theater systems). I felt almost as though I were right on the deck myself and was glad to be warm and dry.Hornblower isn't just about swashbuckling. Hollywood thinks sex means skin, but here we learn that brains, confidence, and action are sexier than hammering us with sweaty nudity. My female friends indicate reactions, especially to Gruffudd and Lindsay, that go well beyond my great appreciation of the acting. In fact, the Hornblower DVD's are becoming notorious for setting feminine hearts aflutter. However, guys, there are delectable tidbits for us, too. I confess to difficulty in maintaining objectivity about the Duchess, the French schoolmarm, and the Spanish Colonel's lady. These strong, smart, courageous, women are the sort I would want at my side in any era, and are quite delicious in the bargain, which is how I imagine women react to the male players. The sexiness fits seamlessly into the proceedings, with nary a gratuitous exploitative scene to cheapen it. The original Hornblower books did include a French sweetheart, so I can forgive contriving to include the teacher.The appeal of Hornblower comes from several facets. It respects our intelligence. Things make sense; they could have happened as depicted. The characters seem real - good actors make us forget they are acting. We do not have to suspend disbelief (except that after a while, it seems unlikely that one person could be so lucky). We identify with the players. Hornblower reminds me of myself as a young soldier learning to lead and occasionally having to beat the system. Pellew reminds me of myself as a professor expecting the best of students, but with respect and affection. The crewmen are so like my students, my fellow grunts in the ditches at the refinery, and my comrades in the Army. The women are my dreams. These things are what hooks me, but there is something to hook every viewer, as all my friends who have seen Hornblower attest.I am brutal about a DVD's weaknesses, so take this as significant: THIS IS SOME OF THE BEST DVD STUFF. BUY IT -- YOU WILL WATCH IT AGAIN AND AGAIN.",5,Superb in every respect,1012694400,"02 3, 2002",0.4492
19,A2TUA4VWCMNXI,767014812,John D. Cofield,"[8, 10]","Horatio Hornblower is a brilliant recreation of the days of the wooden sailing ship, when the Royal Navy really did rule the waves. This series is an adaptation of C.S. Forrester's Mr. Midshipman Hornblower, which is chronologically speaking the first of a series of books following Hornblower's career. (Forrester actually wrote several books which come later in the series before taking up Hornblower's midshipman years, but that doesn't really matter to today's readers and watchers). The four episodes included in this series are beautifully done, and you really understand what life was like above and below decks. The soaring, spirited music further enhances the series. England and France are locked in combat, and Hornblower, a 17 year old midshipman, finds himself on the front lines. He visibly matures from a callow lad who gets sea sick when the ship is in harbor to a determined and ingenious leader. He is admired by virtually everybody on board, from his fellow midshipmen to the captains to the crew to the varied group of civilians who sometimes ride along as passengers. He faces down an angry rival, captures and is captured byFrench and Spanish enemies, and even abandons ship and escapes from prison with dash and derring do. As long as Hornblower's around the British will still rule the waves.",5,Swashbuckler's Paradise,1027641600,"07 26, 2002",0.0528
20,A14MQYKRBA4FAE,767014812,L. Jameson book addict,"[0, 0]","This is an amazing series with never a dull moment. If you like high seas adventure and historical drama, this is for you.",5,Love it,1384300800,"11 13, 2013",0.6546
21,A8TZ88OM8YOLW,767014812,MartyHansen,"[13, 14]","The story is purely English, but the message is quintessentially American; succeed based upon one's own ability, regardless of class or lineage. Horatio Hornblower (played by Ioan Gruffudd) is brave, intelligent, and as we discover, a natural born leader, and the envy of every man. We all wish we could be like him.This A&E; made-for-TV series is an accurate representation of the C.S. Forester novels upon which they are based. These first four episodes deal with Hornblower's early years as a midshipman after he joins the British Navy when it was the uncontested ruler of the high seas.Episode one sees Hornblower fall under the control of Simpson, an abusive senior midshipman. Horatio contemplates suicide and desertion, but instead challenges Simpson to a duel. A cruel twist spares his life - but takes that of his friend. He later exemplifies himself in battle, and cunningly outsmarts a rival French captain to begin earning the undying loyalty and affection of his men.War with France breaks out in episode two, and Hornblower is transferred to the British frigate, the Indefatigable, commanded by Captain Pellew (played wonderfully by Robert Lindsay), who will become, over time, almost a second father to his young charge. Horatio will again distinguish himself towards the movie's end by risking his life to board a burning fire ship (a blazing vessel sent pilotless and kamikaze style into the British fleet) and diverting it away from the Indefatigable. Captain Pellew later congratulates him for saving his ship and the lives of everyone on board. Horatio's pride soars, as does the love we feel for him.In episode three, Hornblower learns much about life - and women - when he and an English Duchess (who is really an actress) are taken prisoners by the Spanish. A French Captain threatens to reveal them as spies, but the Duchess gives up her honor to preserve their secret. Horatio is at first disgusted, but then respects her immeasurably once he realizes that her pragmatism has probably saved both of their lives. Hornblower later displays unquestionable bravery when he leads a rescue party to save sailors stranded offshore during a storm. His gallantry earns him his freedom, and Horatio gains the distinction of being recognized as a hero in both his own country and by his enemies.In the final episode, the crew of the Indefatigable is asked to assist French Royalist soldiers in an ill-fated attempt to recapture the country from the Republic. The pomp & circumstance of the well-disciplined British army are used gloriously against the enemy. And a reinstated French Marquis employs the guillotine to lop off a few heads - but in the end suffers a similar fate. Horatio falls in love with a beautiful French girl only to lose her. And he painfully learns that duty -- and the responsibility of leading men in battle -- must always win out over his emotions.This A&E; series was a visual and inspirational delight. Ioan Grufford and Robert Lindsay were both superb. This four disc set is highly recommended!",5,"Horatio Hornblower, a Hero for Us All!",1057881600,"07 11, 2003",0.3596
22,AVWMM4EQCZFRE,767014812,Michael L. Costello,"[0, 0]",I've seen the first two in this set on A&E; I haven't yet watched the rest. I consider them collectibles.,5,Gruffudd outdoes Peck,1353542400,"11 22, 2012",0.0
23,A243TV4MDPXYM2,767014812,Michael Weissberg,"[0, 0]",A must see. I have watched this series from end to end several times. A must see. A must see!,5,A must see.,1400371200,"05 18, 2014",0.0
24,A35884LRHYV9L,767014812,Mr D,"[0, 0]",We saw the entire series on PBS TV years ago. It is just as good as Sharps Rifles. Great acting and script.,5,One of the best Action Period Serials Made.,1389571200,"01 13, 2014",0.3551
25,A295OPF6HX7XFP,767014812,Oldest & Wisest,"[12, 27]","I can't express with what anticipation I look forward to this dramatization of C. S. Forester's superb Hornblower novels or the equally crushing disappointment with which I viewed the result. Once again, a masterpiece of literature has been destroyed by a screen dramatists attempt to &quot;improve&quot; it. Again and again, plots, incidents and characters have been altered from those set forth in Forester's novel &quot;Mr. Midshipman Hornblower&quot; and in every instance the screenwriter's decision has cheapened or weakened the end product. Worst of all have been the attempts at &quot;political correctness.&quot; I can never remember Hornblower being portrayed as being so buddy-buddy with the common seaman, Forester (accurately) depicted the distant if respectful relationship between the two seafaring classes. And Hornblower never never NEVER expressed any sympathy for the French Revolution! The scene where the French villagers sing the Marseillese while their compatriots are executed never appeared in the novel and was of course blatantly stolen from &quot;Casablanca.&quot; (I might add that in my opinion that cretins who burn works of art for firewood and use rare books to prop up table legs deserve anything they get!) Bottom line, avoid this abomination like the plague. Even the Gregory Peck version is superior!",1,Horatio Hornblower or Hubert Horatio Humphrey?,931478400,"07 9, 1999",-0.0121
26,A32ZIRX9BR6462,767014812,Onesimus ~DCI,"[0, 0]","IF you're looking for a high-seas movie set from this era, look no further. This is my all-time favorite, and it's great; fantastic plot, directing, and acting.",5,Fantastic Set,1378944000,"09 12, 2013",0.2987
